NoLink,Provinsi,KotaKab,Link,TipeFaskes,No,KodeFaskes,NamaFaskes,LatLongFaskes,AlamatFaskes,TelpFaskes
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,12,04960012,"Puskesmas Pondok Kacang Timur
                    
                        

","http://maps.google.co.id/?q=-6.256224,106.689799","Jl. Gelora I No. 1A, Pd Aren","
  08119990414 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,13,04960013,"Puskesmas Serpong Ii
                    
                        

","http://maps.google.co.id/?q=-6.299127,106.666635",Jl Raya Serpong Puspiptek,"
  021-75879298
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,14,04960014,"Puskesmas Rawa Buntu
                    
                        

","http://maps.google.co.id/?q=-6.317994,106.681079",Jl. Raya Rawabuntu Km. 12 (Sam,"
  021-75674739
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,15,04960015,"Puskesmas Bakti Jaya
                    
                        

","http://maps.google.co.id/?q=-6.178536,106.659209",Jl. Raya Permata Pamulang Bakt,"
  021-758779977
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,16,04961001,"Puskesmas Bambu Apus
                    
                ",-,Komplek Pamulang Mas I Bambu Apus,"
 -08111011
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,17,04961002,"Puskesmas Sawah Baru
                    
                ",-,Jalan Palem Puri Kampung Poncol,"
 -08211475
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,18,04961003,"Puskesmas Lengkong Wetan
                    
                ",-,Jl. Perum Gsb Rt 003/009 Kel. Lengkong Wetan Kec. Serpong Kota Tangerang Selatan,"
 021-22212020
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,19,04961004,"Puskesmas Pondok Cabe Ilir
                    
                ",-,Jl. Kubis Iv,"
 -08131851
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,20,10050101,"Puskesmas Serpong
                    
                        

","http://maps.google.co.id/?q=-6.322478,106.663572",Jl. Raya Serpong,"
  021-7566045 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,21,10050102,"Puskesmas Pondok Jagung
                    
                        

","http://maps.google.co.id/?q=-6.265515,106.656064",Jl. Raya Serpong Perumahan Pon,"
  021-5372931 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,22,10050105,"Puskesmas Setu
                    
                        

","http://maps.google.co.id/?q=-6.343817,106.679058",Jl. Raya Puspitek No. 1,"
  021-75874864 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,23,10050201,"Puskesmas Ciputat
                    
                        

","http://maps.google.co.id/?q=-6.309367,106.747",Jl. Ki Hadjar Dewantara No. 7,"
  021-74702350 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,24,10050202,"Puskesmas Kampung Sawah
                    
                        

","http://maps.google.co.id/?q=-6.291693,106.729979",Jl. Gelatik Kp Sawah Ciputat,"
  021-74700060 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,25,10050203,"Puskesmas Jombang
                    
                        

","http://maps.google.co.id/?q=-6.317526,106.68076",Jl. Sumatera No. 3 ,"
  021-7486 2115
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,26,10050204,"Puskesmas Ciputat Timur
                    
                        

","http://maps.google.co.id/?q=-6.298555,106.762364","Jl. Anggur I No. 3, Rempoa","
 021-7440312
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,27,10050301,"Puskesmas Pamulang
                    
                        

","http://maps.google.co.id/?q=-6.353905,106.740093",Jl. Surya Kencana No. 1,"
  021-7445537 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,28,10050401,"Puskesmas Pondok Aren
                    
                        

","http://maps.google.co.id/?q=-6.262899,106.718",Jl Puskesmas,"
  021-7347624 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,29,10050402,"Puskesmas Jurang Mangu
                    
                        

","http://maps.google.co.id/?q=-6.269154,106.724886",Jl. Raya Jurang Mangu Timur,"
  021-7388143 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Dokter Praktik Perorangan,1,0496S001,"Klinik Dialisa Imago
                    
                ",-,Jl. Siliwangi Blok D2 No.5,"
 021- 7424136
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Dokter Praktik Perorangan,2,0496S002,"Klinik Utama Prima Medika(Igd)
                    
                ",-,JL. W.R. Supratman No.69,"
 0217425751
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Dokter Gigi,1,0496G010,"Dokter Gigi Peggy Pricilia
                    
                        

","http://maps.google.co.id/?q=-6.267111,106.723277",Jurangmangu Barat Raya No.11B,"
 081-9060001
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Dokter Gigi,2,0496G011,"Drg. DJUMIARTI MUCHTAR
                    
                        

","http://maps.google.co.id/?q=-6.217695,106.712843",Jl. Karyawan 1 K-15/B-1,"
 021-0813885661
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Utama,1,0496U014,"Praktek dr. Indah Prabowo
                    
                        

","http://maps.google.co.id/?q=-6.266609,106.74816",Jl. Pemancar I No. 33 Komp Bmg,"
 089-506294505
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Utama,2,0496U016,"Dokter Deddy Gusrachmadi
                    
                        

","http://maps.google.co.id/?q=-6.217695,106.712843",Jl. Karyawan 1 K-15/B-1,"
 62-81211638343
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Utama,3,0496U017,"DPP Dr.Popy Istianti
                    
                        

","http://maps.google.co.id/?q=-6.31309,106.696462","Apotek Hnr, Jl Ciater Raya 17","
 081-8566177
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,1,0221U006,"Klinik Makmur Jaya
                    
                        

","http://maps.google.co.id/?q=-6.307658,106.760274",Jl. Wr Supratman No 29 Kampung,"
 021-74710473
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,2,04960019,"Pol Udara
                    
                        

","http://maps.google.co.id/?q=-6.311061,106.771206",Jl. Cirendeu Raya Pondok Cabe ,"
 021-29500042
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,3,04960020,"Klinik Kedaung
                    
                        

","http://maps.google.co.id/?q=-6.3137484,106.7389495",Aspol Kedaung,"
 085885557809
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,4,0496B001,"Klinik Kimia Farma Pamulang
                    
                        

","http://maps.google.co.id/?q=-6.344064,106.733947",Jl.  Pamulang Permai Raya No.,"
 021-7413543
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,5,0496B003,"Klinik Pt. Pratama
                    
                        

","http://maps.google.co.id/?q=-6.348016,106.672944",Jl. Raya Serpong Km.7,"
 021-5396140
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,6,0496B014,"Klinik Garuda Sentra Medika 2
                    
                        

","http://maps.google.co.id/?q=-6.2852239,106.7017662",Jl. Elang Raya No. 10-11 Kav.1,"
 021-7450818
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,7,0496B015,"Klinik Selaras
                    
                        

","http://maps.google.co.id/?q=-6.299345,106.665294",Jln. Gunung Rinjani Ruko Bsd S,"
 021-5370311
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,8,0496B017,"Klinik Dompet Dhuafa
                    
                        

","http://maps.google.co.id/?q=-6.2953281,106.7652897",Jl. Ir.H Juanda No. 34,"
 021-7416262
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,9,0496B018,"Klinik Makmur Jaya 3
                    
                        

","http://maps.google.co.id/?q=-6.2599812,106.7406941",Komplek Karya Indah Village A4,"
 021-7373907
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,10,0496B019,"Klinik Winarti
                    
                        

","http://maps.google.co.id/?q=-6.3395583,106.7354877",Pamulang Permai 1 Blok A12/10-,"
 021-7404755
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,11,0496B020,"Klinik Shabrina
                    
                        

","http://maps.google.co.id/?q=-6.2219752,106.7359753",Jalan Raya Puspiptek Segitiga ,"
 0821-20459597
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,12,0496B021,"Klinik Medi-Go Klinik Pratama
                    
                        

","http://maps.google.co.id/?q=-6.2678158,106.6593953",Villa Melati Mas Blok C1 No 11,"
 021-5378084
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,13,0496B022,"Klinik 8 Medikatama
                    
                        

","http://maps.google.co.id/?q=-6.3067142,106.772486",Jl. Cireundeu Raya No. 1A,"
 0815-13381008
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,14,0496B023,"Klinik Kimia Farma Bintaro
                    
                        

","http://maps.google.co.id/?q=-6.2701406,106.731061",Jl. Bintaro Utama V Ea2/ 35,"
  021-7371018 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,15,0496B024,"Klinik Berkah Salamah
                    
                        

","http://maps.google.co.id/?q=-6.3060323,106.7585974",Jl. Kertamukti No. 1 ,"
 021-74705012
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,16,0496B025,"Klinik Dk Ceger
                    
                        

","http://maps.google.co.id/?q=-6.2628047,106.7337975",Jl. Raya Ceger No.85,"
  021-7372696
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,17,0496B026,"Klinik Wijaya Kusuma Serpong
                    
                        

","http://maps.google.co.id/?q=-6.3234342,106.6626984",Jl. Cipeucang Raya No. 47,"
 021-29307925
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,18,0496B027," Klinik Bhakti Medika Pamulang
                    
                        

","http://maps.google.co.id/?q=-6.355273,106.732562",Jl. Surya Kencana No. 69,"
 021-27598539
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,19,0496B028,"Klinik Shalom
                    
                        

","http://maps.google.co.id/?q=-6.283879,106.664959",Bsd Junction Blok A No. 48-50 ,"
  021-53156111 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,20,0496B029,"Klinik Ichsan Bintaro
                    
                        

","http://maps.google.co.id/?q=-6.2735879,106.71100469",Jl. Ruko Kebayoran Arcade Iii ,"
  021-29521655 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,21,0496B030,"Klinik Amira - Pd Aren
                    
                        

","http://maps.google.co.id/?q=-6.2615007,106.7105251",Jl Jombang Raya No.70,"
 6221-838906316
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,22,0496B031,"Klinik Bhakti Sehat Persada
                    
                        

","http://maps.google.co.id/?q=-6.3429542,106.7360777",Pamulang Permai Blok A1 No. 7,"
 0217427422
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,23,0496B033,"Klinik Wahyu
                    
                        

","http://maps.google.co.id/?q=-6.247336,106.686271",Jl. Graha Raya No.50,"
 021-7336885
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,24,0496B035,"Klinik Kf Pondok Benda
                    
                        

","http://maps.google.co.id/?q=-6.3248888,106.7107321",Jl. Pamulang Ii Blok 10 No. 13,"
 021-7430698
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Klinik Pratama,25,0496B036,"Klinik Puspita
                    
                        

","http://maps.google.co.id/?q=-6.322579,106.708904",Ruko Cams Jl Ciater Raya,"
 021-22744480
"
